key	value
165,0,,13,1100,2342,1121,2516	58,, 
165,0,,13,1079,2342,1100,2516	95,,)
165,0,,14,2746,2525,2805,2689	100,,، 
165,0,,14,1006,2525,1072,2689	92,,، 
165,0,,15,2254,2698,2295,2874	83,,(
165,0,,15,2085,2698,2234,2874	100,0,). 
165,0,,16,2507,2883,2566,3054	87,,؛ 
165,0,,16,909,2883,944,3054	94,,. 
165,0,,16,337,2883,372,3054	100,6,
165,0,,17,496,3063,520,3220	98,,،
165,0,,18,2694,3231,2748,3401	100,,(
165,0,,18,2599,3231,2674,3401	100,1,)
165,0,,18,2287,3231,2335,3401	100,,. 
165,0,,18,1137,3231,1198,3401	100,,، 
165,0,,18,583,3231,630,3401	99,,(
165,0,,18,488,3231,563,3401	100,2,)
165,0,,19,2602,3410,2669,3581	89,,، 
165,0,,19,1055,3410,1116,3581	98,,. 
165,0,,19,337,3410,368,3581	99,7,
166,0,,1,1536,101,1686,208	100,,- 
166,0,,1,1610,101,1721,208	94,166, 
166,0,,1,1460,101,1779,208	65,,-
166,0,,2,1791,413,1848,591	94,,. 
166,0,,2,488,413,538,591	100,,، 
166,0,,4,2376,777,2447,950	100,,، 
166,0,,4,1399,777,1464,950	100,,. 
166,0,,4,754,777,849,950	100,,، 
166,0,,6,2729,1142,2802,1309	92,,. 
166,0,,6,2283,1142,2372,1309	86,,(
166,0,,6,2159,1142,2232,1309	98,3, 
166,0,,6,2009,1142,2160,1309	99,,- 
166,0,,6,1875,1142,2008,1309	98,,) 
166,0,,6,1126,1142,1177,1309	100,,، 
166,0,,7,1425,1318,1509,1479	94,,. 
166,0,,7,499,1318,570,1479	100,,، 
166,0,,8,3012,1496,3220,1666	100,8, 
166,0,,8,1592,1496,1650,1666	100,,، 
166,0,,9,1757,1683,1781,1835	98,,.
166,0,,13,450,2605,487,2776	89,,. 
166,0,,14,1673,2785,1733,2945	85,,، 
166,0,,15,2769,2954,2825,3135	100,,. 
166,0,,15,2276,2954,2317,3135	100,,)
166,0,,15,420,2954,504,3135	100,,: 
166,0,,16,2059,3144,2113,3318	94,,؛ 
166,0,,17,3017,3327,3191,3497	83,10, 
166,0,,17,2651,3327,2717,3497	100,,، 
166,0,,17,316,3327,346,3497	58,,،
166,0,,18,2727,3506,2791,3756	99,,، 
166,0,,18,849,3506,875,3756	99,,.
167,0,,1,1669,102,1818,207	100,,- 
167,0,,1,1593,102,1846,207	99,167, 
167,0,,2,2468,414,2583,644	100,18, 
167,0,,2,2327,414,2469,644	98,,- 
167,0,,4,2778,1045,2840,1200	98,,، 
167,0,,4,1495,1045,1557,1200	100,,، 
167,0,,4,1076,1045,1163,1200	100,,- 
167,0,,4,425,1045,506,1200	79,,)
167,0,,5,1840,1209,1932,1384	100,,(
167,0,,5,1719,1209,1800,1384	98,4, 
167,0,,5,1656,1209,1719,1384	71,,-
167,0,,5,1494,1209,1587,1384	99,,) 
167,0,,6,1577,1393,1638,1560	100,,. 
167,0,,7,2014,1569,2066,1737	96,,. 
167,0,,7,425,1569,452,1737	47,,،
167,0,,8,2310,1746,2372,1920	100,,، 
167,0,,9,2169,1929,2233,2100	99,,، 
167,0,,9,595,1929,693,2100	100,,؟ 
167,0,,10,2932,2109,2990,2279	98,,! 
167,0,,10,2044,2109,2110,2279	89,,؟ 
167,0,,10,425,2109,451,2279	99,4,
167,0,,11,1740,2288,1801,2452	92,,. 
167,0,,12,2491,2461,2555,2636	100,,، 
167,0,,12,1436,2461,1506,2636	100,,. 
167,0,,13,1699,2649,1763,2816	100,,، 
167,0,,13,1437,2649,1490,2816	97,,«
167,0,,14,2773,2825,2794,2995	96,,(
167,0,,14,2701,2825,2729,2995	100,,)
167,0,,14,1982,2825,2011,2995	73,,(
167,0,,14,1911,2825,1947,2995	94,,)
167,0,,15,2359,3004,2421,3168	100,,، 
167,0,,15,1530,3004,1584,3168	98,,؟ 
167,0,,15,899,3004,925,3168	100,,)
167,0,,16,1770,3177,1836,3356	99,,، 
167,0,,16,425,3177,445,3356	52,,،
167,0,,17,2143,3365,2227,3583	99,,(
167,0,,17,2017,3365,2101,3583	94,4, 
167,0,,17,1927,3365,2017,3583	100,,- 
168,0,,1,1604,102,1736,211	100,, 
168,0,,1,1649,102,1755,211	96,198, 
168,0,,1,1491,102,1811,211	87,,-
168,0,,2,2708,418,2782,593	92,,؟ 
168,0,,2,1167,418,1185,593	100,,(
168,0,,2,1087,418,1123,593	100,,)
168,0,,2,1050,418,1062,593	100,, 
168,0,,3,2516,602,2563,774	100,,«
168,0,,3,1544,602,1656,774	99,,؟» 
168,0,,3,648,602,702,774	98,,، 
168,0,,4,1835,783,1901,952	100,,. 
168,0,,4,1789,783,1835,952	59,,«
168,0,,5,2719,961,2795,1127	100,,. 
168,0,,6,2665,1136,2722,1312	100,,، 
168,0,,6,465,1136,528,1312	100,,. 
168,0,,7,1580,1321,1654,1491	94,,، 
168,0,,7,927,1321,983,1491	100,,، 
168,0,,7,350,1321,375,1491	94,,.
168,0,,8,2447,1500,2510,1671	100,,؛ 
168,0,,8,844,1500,901,1671	100,,. 
168,0,,9,979,1680,1037,1844	100,,، 
168,0,,9,735,1680,761,1844	99,,)
168,0,,9,350,1680,370,1844	99,,)
168,0,,10,1714,1853,1784,2021	100,,، 
168,0,,11,1613,2030,1682,2201	100,,. 
168,0,,11,1556,2030,1613,2201	99,,«
168,0,,12,2707,2210,2749,2380	100,,» 
168,0,,12,1283,2210,1332,2380	100,,) 
168,0,,14,2467,2572,2523,2737	100,,، 
168,0,,14,1529,2572,1592,2737	92,,، 
168,0,,15,2756,2746,2789,2917	99,,. 
168,0,,15,897,2746,946,2917	100,,. 
168,0,,16,2341,2926,2414,3095	100,,(
168,0,,16,2228,2926,2314,3095	100,5, 
168,0,,16,2143,2926,2229,3095	76,,- 
168,0,,16,1673,2926,1700,3095	98,,«
168,0,,17,3039,3104,3185,3278	99,3, 
168,0,,17,1061,3104,1117,3278	100,,. 
168,0,,18,1022,3287,1084,3448	88,,، 
168,0,,19,2771,3463,2834,3716	100,,، 
168,0,,19,1927,3463,1955,3716	99,,.
168,0,,19,1063,3463,1125,3716	78,,) 
169,0,,1,1788,99,1912,199	88,, 
169,0,,1,1677,99,1934,199	99,169, 
169,0,,2,507,416,535,608	94,,.
169,0,,3,1048,617,1149,763	94,,، 
169,0,,3,571,617,602,763	100,,(
169,0,,3,501,617,533,763	99,,)
169,0,,4,2270,780,2335,944	100,,: 
169,0,,4,2145,780,2171,944	99,,(
169,0,,4,2035,780,2107,944	92,,) 
169,0,,4,1261,780,1332,944	98,,) 
169,0,,4,1189,780,1260,944	98,,. 
169,0,,5,2738,953,2764,1111	100,,(
169,0,,5,2591,953,2706,1111	100,,). 
169,0,,5,1308,953,1403,1111	100,,، 
169,0,,5,615,953,679,1111	100,,، 
169,0,,6,2722,1134,2781,1292	86,,. 
169,0,,6,1384,1134,1448,1292	100,,: 
169,0,,7,2851,1301,2897,1470	100,,(
169,0,,7,2752,1301,2831,1470	100,5, 
169,0,,7,1857,1301,1922,1470	94,,، 
169,0,,7,507,1301,534,1470	97,,:
169,0,,8,2899,1479,2960,1653	100,,) 
169,0,,8,2041,1479,2103,1653	98,,: 
169,0,,8,506,1479,534,1653	93,,.
169,0,,9,889,1662,977,1825	100,,. 
169,0,,10,1666,1848,1720,2011	96,,) 
169,0,,10,740,1848,802,2011	100,,) 
169,0,,11,2486,2020,2544,2193	100,,. 
169,0,,11,697,2020,761,2193	100,,؛ 
169,0,,12,2334,2202,2392,2369	100,,، 
169,0,,12,1807,2202,1871,2369	100,,، 
169,0,,12,497,2202,529,2369	100,,،
169,0,,13,3125,2378,3186,2559	100,,« 
169,0,,13,2368,2378,2402,2559	100,,»
169,0,,13,340,2378,367,2559	97,3,
169,0,,14,2549,2568,2630,2728	100,,(
169,0,,14,2431,2568,2505,2728	100,5, 
169,0,,14,2274,2568,2430,2728	100,,- 
169,0,,14,2143,2568,2274,2728	100,,) 
169,0,,14,1923,2568,1948,2728	76,,(
169,0,,14,1823,2568,1885,2728	100,,) 
169,0,,14,1591,2568,1653,2728	100,,، 
169,0,,14,501,2568,526,2728	96,,:
169,0,,15,2648,2737,2694,2911	100,,، 
169,0,,15,1778,2737,1845,2911	98,,. 
169,0,,15,497,2737,527,2911	98,,،
169,0,,17,2539,3086,2575,3263	100,,. 
169,0,,17,2064,3086,2094,3263	88,,. 
169,0,,18,1044,3272,1117,3500	100,0,)
170,0,,1,1680,100,1811,208	100,, 
170,0,,1,1564,100,1770,208	100,1, 
170,0,,2,2078,409,2144,593	98,,) 
170,0,,2,1640,409,1700,593	100,,. 
170,0,,2,423,409,447,593	70,,.
170,0,,3,423,602,447,782	65,,؛
170,0,,4,761,791,829,951	100,,: 
170,0,,5,2596,960,2665,1133	100,,. 
170,0,,5,1053,960,1115,1133	100,,، 
170,0,,6,1452,1146,1512,1309	100,,، 
170,0,,7,1378,1318,1434,1488	100,,: 
170,0,,8,2271,1497,2322,1663	100,,-
170,0,,8,1024,1497,1120,1663	100,,- 
170,0,,9,2508,1672,2549,1848	100,,، 
170,0,,9,1614,1672,1670,1848	98,,) 
170,0,,9,1060,1672,1122,1848	98,,. 
170,0,,9,423,1672,451,1848	78,,:
170,0,,10,2404,1857,2464,2020	99,,. 
170,0,,10,525,1857,585,2020	100,,: 
170,0,,11,2685,2029,2754,2209	98,,. 
170,0,,11,2590,2029,2686,2209	100,,(
170,0,,11,2479,2029,2548,2209	100,6, 
170,0,,11,2383,2029,2480,2209	100,,- 
170,0,,11,2240,2029,2384,2209	94,1,) 
170,0,,12,2730,2218,2792,2380	99,,، 
170,0,,12,2137,2218,2198,2380	88,,، 
170,0,,12,967,2218,1054,2380	100,,، 
170,0,,13,2871,2389,2927,2566	100,,) 
170,0,,13,1324,2389,1345,2566	60,,(
170,0,,13,1226,2389,1289,2566	80,,) 
170,0,,13,1198,2389,1226,2566	100,,«
170,0,,14,2437,2747,2543,2965	99,19, 
170,0,,14,2303,2747,2437,2965	98,,- 
170,0,,15,909,3166,970,3343	100,,، 
170,0,,16,3044,3352,3105,3508	100,,« 
170,0,,16,2242,3352,2316,3508	99,,، 
170,0,,16,2181,3352,2242,3508	98,,: 
170,0,,16,1225,3352,1298,3508	75,,، 
170,0,,17,2100,3517,2126,3681	77,,(
170,0,,17,2000,3517,2060,3681	97,,) 
170,0,,17,1069,3517,1135,3681	100,,. 
170,0,,18,2521,3690,2592,3875	93,,. 
170,0,,18,1767,3690,1824,3875	99,,. 
171,0,,1,1787,99,1915,194	100,, 
171,0,,1,1678,99,1935,194	100,121, 
171,0,,2,1707,405,1778,576	99,,، 
171,0,,3,2536,597,2571,762	100,,، 
171,0,,3,2327,597,2361,762	83,,)
171,0,,4,2684,771,2714,935	100,,،
171,0,,4,1938,771,1962,935	97,,«
171,0,,4,351,771,375,935	93,2,
171,0,,5,2427,944,2479,1120	97,,) 
171,0,,5,2017,944,2043,1120	99,,(
171,0,,5,1901,944,1972,1120	100,,) 
171,0,,5,1419,944,1464,1120	87,,«
171,0,,5,528,944,606,1120	99,,، 
171,0,,5,502,944,528,1120	93,,،
171,0,,6,3130,1135,3178,1284	97,,«
171,0,,6,2189,1135,2253,1284	100,,. 
171,0,,6,1521,1135,1553,1284	100,,.
171,0,,7,2750,1309,2780,1468	86,,، 
171,0,,7,1904,1309,1965,1468	98,,. 
171,0,,7,1243,1309,1298,1468	93,,، 
171,0,,8,3146,1477,3180,1648	85,,«
171,0,,8,1987,1477,2021,1648	100,,، 
171,0,,8,1584,1477,1605,1648	88,,(
171,0,,8,1515,1477,1543,1648	100,,)
171,0,,8,1314,1477,1349,1648	100,,«
171,0,,8,530,1477,578,1648	87,,، 
171,0,,8,502,1477,530,1648	95,,،
171,0,,9,2586,1657,2662,1837	98,,(
171,0,,9,2270,1657,2560,1837	88,6,-) 
171,0,,9,2238,1657,2269,1837	100,,«
171,0,,9,1370,1657,1408,1837	98,,،
171,0,,9,1098,1657,1123,1837	96,,(
171,0,,9,1003,1657,1066,1837	100,,) 
171,0,,10,2565,1846,2648,2003	100,,،«
171,0,,10,1886,1846,1949,2003	86,,» 
171,0,,10,756,1846,775,2003	89,,(
171,0,,10,680,1846,712,2003	96,,)
171,0,,10,502,1846,533,2003	100,,،
171,0,,11,3112,2012,3177,2187	99,,« 
171,0,,11,2429,2012,2459,2187	100,,،
171,0,,12,2146,2196,2175,2357	100,,. 
171,0,,12,638,2196,673,2357	90,,، 
171,0,,13,2298,2366,2323,2534	78,,. 
171,0,,14,1898,2543,1967,2714	100,,؟ 
171,0,,14,1484,2543,1522,2714	100,,)
171,0,,14,1185,2543,1236,2714	100,,«
171,0,,15,2782,2723,2831,2902	100,,، 
171,0,,15,2407,2723,2469,2902	76,,، 
171,0,,15,2382,2723,2406,2902	100,,«
171,0,,15,919,2723,975,2902	100,,، 
171,0,,16,2860,2911,2891,3069	92,,. 
171,0,,16,1086,2911,1110,3069	100,,.
171,0,,16,665,2911,708,3069	100,,)
171,0,,17,2842,3078,2876,3248	100,,، 
171,0,,17,1890,3078,1916,3248	100,,.
171,0,,17,1051,3078,1085,3248	72,,-
171,0,,18,853,3257,889,3429	100,,،
171,0,,19,1276,3438,1297,3639	76,,(
171,0,,19,1162,3438,1240,3639	97,,)،
172,0,,1,1591,101,1715,204	100,, 
172,0,,1,1635,101,1709,204	99,17, 
172,0,,1,1480,101,1792,204	92,,-
172,0,,2,1710,429,1734,601	98,,.
172,0,,2,512,429,574,601	99,,، 
172,0,,3,2593,610,2641,779	100,,، 
172,0,,3,1985,610,2046,779	100,,) 
172,0,,3,1376,610,1410,779	100,,.
172,0,,4,2020,788,2048,940	98,,،
172,0,,4,1634,788,1662,940	78,,. 
172,0,,4,869,788,897,940	100,,،
172,0,,5,2218,953,2295,1129	98,,(
172,0,,5,2093,953,2147,1129	100,,-
172,0,,5,1963,953,2040,1129	86,,) 
172,0,,5,646,953,675,1129	100,,،؛
172,0,,6,1910,1138,1932,1308	95,,(
172,0,,6,1805,1138,1871,1308	99,,) 
172,0,,7,2654,1317,2687,1484	68,,. 
172,0,,7,889,1317,923,1484	100,,؛ 
172,0,,8,3034,1493,3132,1659	100,, 
172,0,,8,2116,1493,2149,1659	100,,. 
172,0,,9,1815,1668,1834,1843	99,,.
172,0,,9,905,1668,951,1843	100,,،
172,0,,9,351,1668,378,1843	99,,.
172,0,,10,734,1852,769,2020	100,,،
172,0,,11,3046,2029,3185,2203	77,4, 
172,0,,11,1997,2029,2066,2203	98,,) 
172,0,,11,1940,2029,1996,2203	98,,، 
172,0,,11,694,2029,744,2203	100,,. 
172,0,,12,2630,2212,2660,2375	96,,، 
172,0,,12,354,2212,384,2375	100,,،
172,0,,13,1475,2384,1508,2555	98,,. 
172,0,,14,1652,2564,1683,2731	98,,. 
172,0,,14,689,2564,720,2731	100,,، 
172,0,,15,2085,2740,2146,2912	98,,، 
172,0,,15,1679,2740,1739,2912	100,,« 
172,0,,15,811,2740,885,2912	90,,» 
172,0,,16,3002,2921,3041,3091	99,,«
172,0,,16,1762,2921,1800,3091	98,,. 
172,0,,17,2433,3100,2459,3275	77,,، 
172,0,,18,2262,3290,2303,3444	98,,. 
172,0,,18,1526,3290,1557,3444	100,,،
172,0,,19,1635,3453,1669,3686	82,,. 
172,0,,19,1450,3453,1485,3686	64,,« 
172,0,,19,931,3453,965,3686	100,,«
173,0,,1,1781,100,1910,199	100,, 
173,0,,1,1673,100,1933,199	97,173, 
173,0,,2,2988,410,3027,595	84,,«
173,0,,2,1718,410,1787,595	100,,، 
173,0,,2,1673,410,1717,595	100,,«
173,0,,2,1279,410,1343,595	100,,» 
173,0,,2,917,410,986,595	100,,، 
173,0,,2,872,410,916,595	100,,«
173,0,,3,2787,606,2857,768	100,,» 
173,0,,3,2711,606,2787,768	100,,(
173,0,,3,2382,606,2666,768	98,7,-) 
173,0,,3,1578,606,1634,768	99,,، 
173,0,,3,507,606,532,768	99,,.
173,0,,4,1958,777,2020,947	99,,) 
173,0,,5,2624,956,2687,1129	88,,. 
173,0,,5,340,956,376,1129	100,5,
173,0,,6,1585,1138,1623,1308	100,,، 
173,0,,7,1458,1321,1522,1483	100,,. 
173,0,,7,340,1321,379,1483	100,6,
173,0,,8,2400,1492,2442,1666	100,,. 
173,0,,9,2030,1675,2063,1843	90,,.
173,0,,9,1040,1675,1072,1843	97,,. 
173,0,,9,340,1675,373,1843	97,7,
173,0,,10,2910,1854,2944,2027	90,,، 
173,0,,10,623,1854,691,2027	100,,) 
173,0,,10,503,1854,530,2027	98,,.
173,0,,11,1660,2036,1690,2208	98,,،
173,0,,12,2023,2217,2061,2383	99,,. 
173,0,,12,809,2217,834,2383	98,,(
173,0,,12,732,2217,764,2383	100,,)
173,0,,12,340,2217,379,2383	96,8,
173,0,,13,2277,2392,2338,2565	100,,) 
173,0,,14,2274,2574,2313,2746	100,,-
173,0,,14,499,2574,525,2746	99,,.
173,0,,16,2552,2933,2580,3099	100,,«
173,0,,16,894,2933,963,3099	100,,، 
173,0,,17,2048,3108,2082,3277	94,,) 
173,0,,17,1867,3108,1895,3277	95,,، 
173,0,,18,2724,3286,2786,3468	98,,. 
173,0,,19,2273,3477,2343,3692	95,,(
173,0,,19,2146,3477,2248,3692	94,8,-
173,0,,19,2027,3477,2096,3692	99,,) 
173,0,,19,1583,3477,1601,3692	100,,(
173,0,,19,1475,3477,1538,3692	100,,) 
173,0,,19,1000,3477,1056,3692	97,,، 
174,0,,1,1632,99,1759,203	84,, 
174,0,,1,1674,99,1777,203	98,174, 
174,0,,1,1518,99,1837,203	98,,-
174,0,,2,3054,430,3197,589	98,9, 
174,0,,2,2171,430,2215,589	99,,، 
174,0,,3,1783,598,1859,775	99,,، 
174,0,,4,2290,784,2308,943	85,,(
174,0,,4,2176,784,2248,943	99,,)،
174,0,,5,1851,952,1913,1129	100,,. 
174,0,,6,2011,1138,2069,1309	100,,، 
174,0,,6,1450,1138,1508,1309	100,,، 
174,0,,7,2717,1318,2738,1485	84,,(
174,0,,7,2624,1318,2674,1485	100,,) 
174,0,,7,1892,1318,1927,1485	96,,، 
174,0,,7,954,1318,989,1485	99,,. 
174,0,,7,598,1318,640,1485	85,,)
174,0,,8,2499,1494,2567,1669	97,,. 
174,0,,8,1211,1494,1273,1669	98,,. 
174,0,,8,624,1494,648,1669	95,,(
174,0,,8,517,1494,586,1669	100,,) 
174,0,,9,971,1678,1011,1843	79,,، 
174,0,,10,1996,1852,2030,2023	100,,،
174,0,,10,1597,1852,1623,2023	65,,)
174,0,,10,626,1852,660,2023	100,,، 
174,0,,11,1248,2032,1286,2204	100,,، 
174,0,,12,2001,2213,2041,2376	94,,: 
174,0,,12,592,2213,626,2376	100,,«
174,0,,13,2307,2385,2340,2566	100,,. 
174,0,,14,1120,2575,1176,2738	100,,، 
174,0,,15,2715,2747,2747,2925	100,,، 
174,0,,15,1157,2747,1196,2925	100,,، 
174,0,,16,2947,2934,3036,3095	100,,(
174,0,,16,2833,2934,2909,3095	100,8, 
174,0,,16,2675,2934,2833,3095	99,,- 
174,0,,16,2535,2934,2675,3095	100,,) 
174,0,,17,2477,3104,2539,3276	94,,، 
174,0,,17,1971,3104,1999,3276	100,,«
174,0,,17,1348,3104,1396,3276	98,,» 
174,0,,17,1327,3104,1348,3276	100,,.
174,0,,18,2586,3285,2623,3455	100,,، 
174,0,,18,1499,3285,1536,3455	100,,. 
174,0,,19,2205,3464,2268,3707	100,,، 
174,0,,19,862,3464,893,3707	99,,. 
175,0,,1,1764,100,1892,199	58,, 
175,0,,1,1810,100,1918,199	100,175, 
175,0,,1,1655,100,1974,199	72,,-
175,0,,3,1679,594,1712,769	96,,، 
175,0,,3,565,594,592,769	100,,(
175,0,,3,492,594,525,769	100,,)
175,0,,4,2645,778,2711,947	100,,. 
175,0,,5,1619,956,1683,1125	100,,. 
175,0,,6,2064,1134,2138,1297	100,,، 
175,0,,6,1511,1134,1584,1297	100,,) 
175,0,,7,2706,1306,2769,1470	100,,. 
175,0,,7,2191,1306,2224,1470	100,,(
175,0,,7,2089,1306,2151,1470	86,,) 
175,0,,8,2582,1685,2682,1872	100,20, 
175,0,,8,2420,1685,2582,1872	100,,- 
175,0,,8,347,1685,370,1872	99,1,
175,0,,9,1972,2001,2035,2181	100,,، 
175,0,,10,3064,2198,3107,2360	62,,«
175,0,,10,2175,2198,2242,2360	95,,» 
175,0,,11,486,2369,520,2536	100,,،
175,0,,12,1182,2545,1256,2715	100,,، 
175,0,,12,488,2545,515,2715	99,,.
175,0,,13,762,2724,854,2902	100,,(
175,0,,13,643,2724,716,2902	100,9, 
175,0,,13,591,2724,643,2902	100,,-
175,0,,13,485,2724,537,2902	100,,)
175,0,,14,2796,2911,2830,3078	100,,(
175,0,,14,2700,2911,2762,3078	98,,) 
175,0,,14,2042,2911,2096,3078	68,,«
175,0,,15,1326,3087,1377,3248	69,,«
175,0,,17,2530,3432,2584,3613	92,,، 
175,0,,18,2943,3622,3005,3794	75,,، 
175,0,,18,1668,3622,1737,3794	100,,» 
175,0,,19,1928,3805,1992,3964	85,,. 
176,0,,1,1569,100,1696,199	95,, 
176,0,,1,1607,100,1714,199	99,176, 
176,0,,1,1456,100,1774,199	93,,-
176,0,,2,1928,414,1961,585	71,,. 
176,0,,2,315,414,337,585	94,,،
176,0,,3,3017,594,3137,746	99,, 
176,0,,3,1913,594,1970,746	100,,، 
176,0,,3,1120,594,1164,746	94,,«
176,0,,4,1973,755,2031,927	100,,، 
176,0,,4,1312,755,1397,927	100,,، 
176,0,,4,379,755,408,927	100,,(
176,0,,4,315,755,337,927	100,,)
176,0,,5,2055,936,2082,1108	100,,(
176,0,,5,1972,936,2020,1108	100,,) 
176,0,,5,1937,936,1971,1108	96,,. 
176,0,,5,1188,936,1244,1108	99,,) 
176,0,,5,960,936,1008,1108	100,,) 
176,0,,6,2464,1117,2524,1283	74,,، 
176,0,,6,408,1117,468,1283	98,,. 
176,0,,7,2100,1292,2191,1464	100,,- 
176,0,,7,1429,1292,1501,1464	98,,- 
176,0,,7,615,1292,680,1464	100,,، 
176,0,,7,373,1292,399,1464	100,,(
176,0,,8,2334,1473,2401,1643	100,,. 
176,0,,9,1449,1652,1507,1821	99,,، 
176,0,,10,2836,1830,2855,1997	95,,(
176,0,,10,2730,1830,2790,1997	100,,) 
176,0,,10,1853,1830,1918,1997	99,,، 
176,0,,10,1648,1830,1708,1997	99,,) 
176,0,,11,2078,2006,2110,2184	100,,،
176,0,,12,2094,2193,2176,2359	99,,(
176,0,,12,1976,2193,2047,2359	98,9, 
176,0,,12,1813,2193,1977,2359	98,,- 
176,0,,12,1672,2193,1813,2359	100,,) 
176,0,,12,1608,2193,1673,2359	100,,، 
176,0,,13,2023,2368,2089,2540	100,,، 
176,0,,13,315,2368,342,2540	84,,،
176,0,,14,955,2549,1040,2713	100,,، 
176,0,,15,2337,2722,2399,2896	100,,، 
176,0,,15,1117,2722,1191,2896	100,,. 
176,0,,16,1435,2905,1503,3075	96,,، 
176,0,,16,1160,2905,1187,3075	100,,(
176,0,,16,994,2905,1118,3075	100,,) 
176,0,,17,2297,3084,2331,3257	100,,(
176,0,,17,2211,3084,2258,3257	100,,) 
176,0,,17,2150,3084,2210,3257	98,,. 
176,0,,18,2670,3266,2765,3432	100,,- 
176,0,,18,1525,3266,1620,3432	100,,- 
176,0,,19,2293,3447,2381,3614	100,,. 
176,0,,20,318,3623,343,3797	99,,.
177,0,,1,1786,101,1917,196	100,, 
177,0,,1,1829,101,1933,196	89,1277, 
177,0,,1,1676,101,1995,196	94,,-
177,0,,2,2518,439,2611,635	100,21, 
177,0,,2,2389,439,2517,635	90,,- 
177,0,,3,1246,788,1312,968	100,,، 
177,0,,4,2543,977,2608,1142	100,,. 
177,0,,5,2729,1157,2784,1323	94,,. 
177,0,,5,1208,1157,1257,1323	98,,، 
177,0,,6,2982,1336,3043,1502	99,,، 
177,0,,6,1796,1336,1851,1502	98,,) 
177,0,,6,931,1336,1011,1502	100,,، 
177,0,,6,498,1336,522,1502	99,,.
177,0,,8,2860,1690,2922,1868	94,,؛ 
177,0,,8,1878,1690,1940,1868	96,,. 
177,0,,9,2729,1877,2754,2045	90,,(
177,0,,9,2640,1877,2691,2045	92,,) 
177,0,,9,2089,1877,2145,2045	98,,، 
177,0,,9,339,1877,371,2045	98,3,
177,0,,10,2734,2062,2795,2219	96,,، 
177,0,,10,2331,2062,2411,2219	100,,(
177,0,,10,2207,2062,2294,2219	100,0, 
177,0,,10,2115,2062,2207,2219	91,,- 
177,0,,11,2867,2228,2922,2396	100,,، 
177,0,,11,2191,2228,2253,2396	100,,، 
177,0,,11,1528,2228,1584,2396	82,,. 
177,0,,11,339,2228,370,2396	100,4,
177,0,,12,2591,2405,2649,2581	82,,، 
177,0,,13,2498,2590,2525,2764	98,,(
177,0,,13,2402,2590,2450,2764	79,,) 
177,0,,13,887,2590,949,2764	100,,، 
177,0,,13,339,2590,373,2764	100,5,
177,0,,14,2333,2773,2402,2941	100,,: 
177,0,,14,1208,2773,1272,2941	100,,، 
177,0,,14,562,2773,591,2941	100,,(
177,0,,14,493,2773,522,2941	100,,)
177,0,,15,2428,2950,2498,3121	100,,، 
177,0,,15,1691,2950,1747,3121	100,,. 
177,0,,16,2658,3130,2682,3278	97,,.
178,0,,1,1607,100,1735,197	57,, 
178,0,,1,1650,100,1726,197	99,17, 
178,0,,1,1495,100,1817,197	71,,-
178,0,,2,2279,418,2311,580	100,,(
178,0,,2,2213,418,2240,580	94,,)
178,0,,2,1568,418,1627,580	98,,، 
178,0,,2,540,418,599,580	100,,. 
178,0,,3,2508,589,2540,764	94,,(
178,0,,3,2405,589,2470,764	100,,) 
178,0,,3,1667,589,1730,764	82,,. 
178,0,,3,1428,589,1461,764	99,,(
178,0,,3,1294,589,1384,764	100,,) 
178,0,,3,690,589,747,764	100,,. 
178,0,,5,2178,953,2211,1121	91,,. 
178,0,,5,610,953,644,1121	100,,. 
178,0,,6,3036,1130,3185,1304	91,6, 
178,0,,6,2745,1130,2774,1304	94,,(
178,0,,6,2646,1130,2710,1304	100,,) 
178,0,,6,2079,1130,2143,1304	100,,) 
178,0,,6,2016,1130,2079,1304	98,,. 
178,0,,6,1229,1130,1292,1304	66,,) 
178,0,,6,903,1130,960,1304	98,,: 
178,0,,6,478,1130,534,1304	100,,، 
178,0,,7,2108,1319,2169,1484	100,,. 
178,0,,7,726,1319,787,1484	100,,؛ 
178,0,,8,2390,1499,2460,1654	100,,: 
178,0,,8,498,1499,529,1654	100,,(
178,0,,8,395,1499,466,1654	100,,) 
178,0,,9,3030,1663,3187,1835	74,7, 
178,0,,9,2607,1663,2672,1835	90,,، 
178,0,,10,2535,1844,2554,2015	100,,(
178,0,,10,2438,1844,2503,2015	99,,) 
178,0,,10,2157,1844,2189,2015	84,,. 
178,0,,10,1204,1844,1223,2015	82,,(
178,0,,10,1100,1844,1165,2015	100,,) 
178,0,,11,2047,2024,2114,2193	80,,) 
178,0,,11,1098,2024,1158,2193	92,,. 
178,0,,11,343,2024,361,2193	100,,،
178,0,,12,3031,2202,3187,2372	76,8, 
178,0,,12,2325,2202,2405,2372	100,,(
178,0,,12,2206,2202,2281,2372	98,0, 
178,0,,12,2050,2202,2205,2372	98,,- 
178,0,,12,1925,2202,2049,2372	99,,) 
178,0,,12,881,2202,949,2372	100,,، 
178,0,,13,1947,2381,2009,2551	92,,، 
178,0,,13,444,2381,474,2551	100,,. 
178,0,,14,2108,2560,2149,2735	100,,(
178,0,,14,1969,2560,2087,2735	99,0,) 
178,0,,14,1907,2560,1969,2735	100,,؛ 
178,0,,14,1485,2560,1540,2735	99,,، 
178,0,,15,2592,2744,2650,2914	87,,. 
